,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
509,22100255,1610612737,Hawks,ATL,Atlanta,240:00,42.0,87.0,0.483,14.0,34.0,0.41200000000000003,15.0,16.0,0.938,8.0,36.0,44.0,25.0,6.0,6.0,7.0,16.0,113.0,12.0
510,22100256,1610612745,Rockets,HOU,Houston,240:00,31.0,83.0,0.373,11.0,42.0,0.262,17.0,24.0,0.708,4.0,37.0,41.0,19.0,6.0,3.0,14.0,20.0,90.0,-18.0
511,22100256,1610612738,Celtics,BOS,Boston,240:00,39.0,91.0,0.429,12.0,35.0,0.34299999999999997,18.0,19.0,0.9470000000000001,11.0,47.0,58.0,19.0,10.0,3.0,15.0,24.0,108.0,18.0
512,22100257,1610612754,Pacers,IND,Indiana,240:00,40.0,90.0,0.444,13.0,31.0,0.419,16.0,18.0,0.889,11.0,48.0,59.0,27.0,7.0,12.0,11.0,15.0,109.0,32.0
513,22100257,1610612741,Bulls,CHI,Chicago,240:00,31.0,85.0,0.365,6.0,28.0,0.214,9.0,15.0,0.6,5.0,33.0,38.0,13.0,6.0,2.0,9.0,16.0,77.0,-32.0
514,22100258,1610612753,Magic,ORL,Orlando,240:00,34.0,93.0,0.366,11.0,41.0,0.268,13.0,18.0,0.722,15.0,32.0,47.0,16.0,6.0,4.0,15.0,17.0,92.0,-31.0
515,22100258,1610612749,Bucks,MIL,Milwaukee,240:00,44.0,94.0,0.46799999999999997,18.0,45.0,0.4,17.0,24.0,0.708,13.0,42.0,55.0,28.0,10.0,7.0,12.0,22.0,123.0,31.0
516,22100259,1610612740,Pelicans,NOP,New Orleans,240:00,37.0,88.0,0.42,6.0,32.0,0.188,16.0,18.0,0.889,15.0,33.0,48.0,24.0,6.0,6.0,21.0,23.0,96.0,-14.0
517,22100259,1610612750,Timberwolves,MIN,Minnesota,240:00,40.0,100.0,0.4,10.0,44.0,0.22699999999999998,20.0,28.0,0.7140000000000001,21.0,28.0,49.0,21.0,14.0,9.0,11.0,20.0,110.0,14.0
518,22100260,1610612759,Spurs,SAS,San Antonio,240:00,49.0,93.0,0.527,5.0,20.0,0.25,8.0,16.0,0.5,11.0,33.0,44.0,23.0,9.0,4.0,15.0,16.0,111.0,-4.0
519,22100260,1610612756,Suns,PHX,Phoenix,240:00,45.0,88.0,0.511,12.0,27.0,0.444,13.0,16.0,0.813,11.0,33.0,44.0,25.0,10.0,0.0,15.0,18.0,115.0,4.0
520,22100261,1610612762,Jazz,UTA,Utah,240:00,41.0,87.0,0.47100000000000003,17.0,43.0,0.395,19.0,25.0,0.76,10.0,36.0,46.0,26.0,5.0,10.0,14.0,20.0,118.0,-1.0
521,22100261,1610612763,Grizzlies,MEM,Memphis,240:00,42.0,95.0,0.442,13.0,35.0,0.371,22.0,27.0,0.815,16.0,34.0,50.0,24.0,10.0,4.0,7.0,20.0,119.0,1.0
522,22100262,1610612758,Kings,SAC,Sacramento,240:00,33.0,79.0,0.418,7.0,31.0,0.226,21.0,29.0,0.7240000000000001,10.0,38.0,48.0,17.0,4.0,0.0,13.0,19.0,94.0,-8.0
523,22100262,1610612755,76ers,PHI,Philadelphia,240:00,36.0,85.0,0.424,9.0,32.0,0.281,21.0,27.0,0.778,11.0,34.0,45.0,19.0,9.0,5.0,7.0,20.0,102.0,8.0
524,22100263,1610612748,Heat,MIA,Miami,240:00,35.0,76.0,0.461,9.0,29.0,0.31,21.0,29.0,0.7240000000000001,12.0,39.0,51.0,22.0,9.0,3.0,16.0,19.0,100.0,8.0
525,22100263,1610612765,Pistons,DET,Detroit,240:00,35.0,84.0,0.417,10.0,38.0,0.263,12.0,14.0,0.857,9.0,26.0,35.0,22.0,7.0,1.0,14.0,23.0,92.0,-8.0
526,22100264,1610612752,Knicks,NYK,New York,240:00,37.0,82.0,0.451,15.0,34.0,0.441,17.0,21.0,0.81,7.0,45.0,52.0,23.0,7.0,4.0,14.0,23.0,106.0,6.0
527,22100264,1610612747,Lakers,LAL,Los Angeles,240:00,34.0,91.0,0.374,11.0,36.0,0.306,21.0,30.0,0.7,13.0,37.0,50.0,23.0,8.0,3.0,12.0,17.0,100.0,-6.0
528,22100265,1610612757,Trail Blazers,POR,Portland,240:00,45.0,88.0,0.511,15.0,39.0,0.385,14.0,20.0,0.7,12.0,31.0,43.0,25.0,12.0,7.0,9.0,18.0,119.0,19.0
529,22100265,1610612743,Nuggets,DEN,Denver,240:00,38.0,78.0,0.487,15.0,33.0,0.455,9.0,11.0,0.818,7.0,30.0,37.0,26.0,6.0,5.0,17.0,15.0,100.0,-19.0
530,22100266,1610612746,Clippers,LAC,LA,265:00,35.0,85.0,0.412,10.0,32.0,0.313,24.0,29.0,0.828,12.0,35.0,47.0,17.0,5.0,3.0,18.0,24.0,104.0,-8.0
531,22100266,1610612742,Mavericks,DAL,Dallas,265:00,39.0,89.0,0.438,12.0,39.0,0.308,22.0,27.0,0.815,12.0,30.0,42.0,22.0,11.0,5.0,14.0,23.0,112.0,8.0
532,22100267,1610612756,Suns,PHX,Phoenix,240:00,45.0,86.0,0.523,8.0,22.0,0.364,22.0,28.0,0.7859999999999999,9.0,37.0,46.0,26.0,4.0,2.0,15.0,23.0,120.0,5.0
533,22100267,1610612739,Cavaliers,CLE,Cleveland,240:00,43.0,97.0,0.44299999999999995,12.0,39.0,0.308,17.0,25.0,0.68,13.0,31.0,44.0,22.0,7.0,0.0,10.0,23.0,115.0,-5.0
534,22100268,1610612747,Lakers,LAL,Los Angeles,265:00,42.0,95.0,0.442,15.0,37.0,0.405,25.0,29.0,0.862,9.0,43.0,52.0,20.0,5.0,4.0,11.0,21.0,124.0,8.0
535,22100268,1610612754,Pacers,IND,Indiana,265:00,42.0,104.0,0.40399999999999997,13.0,46.0,0.28300000000000003,19.0,24.0,0.792,14.0,38.0,52.0,25.0,3.0,5.0,11.0,25.0,116.0,-8.0
536,22100269,1610612753,Magic,ORL,Orlando,240:00,38.0,93.0,0.409,15.0,42.0,0.35700000000000004,8.0,10.0,0.8,10.0,41.0,51.0,23.0,5.0,1.0,14.0,19.0,99.0,-7.0
537,22100269,1610612766,Hornets,CHA,Charlotte,240:00,39.0,93.0,0.419,12.0,41.0,0.293,16.0,21.0,0.762,12.0,37.0,49.0,26.0,11.0,11.0,10.0,16.0,106.0,7.0
538,22100270,1610612738,Celtics,BOS,Boston,240:00,34.0,91.0,0.374,11.0,48.0,0.22899999999999998,25.0,28.0,0.893,15.0,30.0,45.0,25.0,6.0,5.0,11.0,24.0,104.0,-19.0
539,22100270,1610612751,Nets,BKN,Brooklyn,240:00,43.0,85.0,0.506,14.0,35.0,0.4,23.0,30.0,0.767,10.0,40.0,50.0,29.0,8.0,4.0,10.0,23.0,123.0,19.0
540,22100271,1610612745,Rockets,HOU,Houston,240:00,42.0,84.0,0.5,17.0,36.0,0.47200000000000003,17.0,22.0,0.773,7.0,39.0,46.0,27.0,5.0,6.0,21.0,16.0,118.0,5.0
541,22100271,1610612741,Bulls,CHI,Chicago,240:00,44.0,96.0,0.45799999999999996,15.0,35.0,0.429,10.0,12.0,0.833,8.0,32.0,40.0,26.0,12.0,6.0,13.0,22.0,113.0,-5.0
542,22100272,1610612761,Raptors,TOR,Toronto,240:00,47.0,89.0,0.528,14.0,30.0,0.467,18.0,21.0,0.857,11.0,23.0,34.0,25.0,8.0,4.0,10.0,20.0,126.0,13.0
543,22100272,1610612763,Grizzlies,MEM,Memphis,240:00,42.0,82.0,0.512,9.0,29.0,0.31,20.0,26.0,0.769,11.0,29.0,40.0,25.0,6.0,3.0,14.0,20.0,113.0,-13.0
544,22100273,1610612749,Bucks,MIL,Milwaukee,240:00,42.0,87.0,0.483,15.0,36.0,0.41700000000000004,15.0,17.0,0.882,10.0,46.0,56.0,23.0,5.0,6.0,15.0,18.0,114.0,21.0
545,22100273,1610612765,Pistons,DET,Detroit,240:00,34.0,95.0,0.358,11.0,45.0,0.244,14.0,19.0,0.737,9.0,35.0,44.0,16.0,7.0,1.0,8.0,18.0,93.0,-21.0
546,22100274,1610612750,Timberwolves,MIN,Minnesota,240:00,38.0,93.0,0.409,18.0,55.0,0.327,19.0,21.0,0.905,15.0,37.0,52.0,24.0,10.0,7.0,16.0,26.0,113.0,12.0
547,22100274,1610612748,Heat,MIA,Miami,240:00,33.0,74.0,0.446,15.0,42.0,0.35700000000000004,20.0,29.0,0.69,4.0,36.0,40.0,25.0,6.0,2.0,21.0,25.0,101.0,-12.0
548,22100275,1610612764,Wizards,WAS,Washington,240:00,36.0,84.0,0.429,7.0,31.0,0.226,23.0,36.0,0.639,13.0,32.0,45.0,23.0,5.0,3.0,19.0,23.0,102.0,-25.0
549,22100275,1610612740,Pelicans,NOP,New Orleans,240:00,44.0,96.0,0.45799999999999996,12.0,29.0,0.414,27.0,32.0,0.8440000000000001,12.0,40.0,52.0,33.0,13.0,2.0,10.0,26.0,127.0,25.0
550,22100276,1610612762,Jazz,UTA,Utah,240:00,39.0,86.0,0.45299999999999996,15.0,47.0,0.319,17.0,20.0,0.85,7.0,36.0,43.0,19.0,11.0,8.0,9.0,15.0,110.0,6.0
551,22100276,1610612760,Thunder,OKC,Oklahoma City,240:00,37.0,82.0,0.451,15.0,36.0,0.41700000000000004,15.0,22.0,0.682,4.0,39.0,43.0,21.0,7.0,4.0,12.0,18.0,104.0,-6.0
552,22100277,1610612759,Spurs,SAS,San Antonio,240:00,43.0,100.0,0.43,12.0,33.0,0.364,8.0,10.0,0.8,15.0,29.0,44.0,27.0,8.0,4.0,12.0,16.0,106.0,-18.0
553,22100277,1610612737,Hawks,ATL,Atlanta,240:00,45.0,88.0,0.511,12.0,26.0,0.462,22.0,24.0,0.917,8.0,36.0,44.0,26.0,10.0,5.0,9.0,11.0,124.0,18.0
554,22100278,1610612755,76ers,PHI,Philadelphia,240:00,34.0,80.0,0.425,8.0,28.0,0.28600000000000003,20.0,22.0,0.909,8.0,33.0,41.0,17.0,10.0,7.0,19.0,22.0,96.0,-20.0
555,22100278,1610612744,Warriors,GSW,Golden State,240:00,42.0,80.0,0.525,15.0,38.0,0.395,17.0,24.0,0.708,4.0,37.0,41.0,32.0,7.0,5.0,16.0,21.0,116.0,20.0
556,22100279,1610612758,Kings,SAC,Sacramento,240:00,45.0,86.0,0.523,12.0,33.0,0.364,23.0,34.0,0.6759999999999999,14.0,29.0,43.0,21.0,4.0,4.0,14.0,21.0,125.0,4.0
557,22100279,1610612757,Trail Blazers,POR,Portland,240:00,44.0,94.0,0.46799999999999997,12.0,38.0,0.316,21.0,25.0,0.84,13.0,30.0,43.0,27.0,9.0,1.0,13.0,26.0,121.0,-4.0
558,22100280,1610612746,Clippers,LAC,LA,240:00,39.0,91.0,0.429,11.0,38.0,0.289,18.0,19.0,0.9470000000000001,11.0,43.0,54.0,26.0,9.0,4.0,14.0,27.0,107.0,11.0
559,22100280,1610612765,Pistons,DET,Detroit,240:00,33.0,90.0,0.3670000000000001,8.0,33.0,0.242,22.0,26.0,0.846,13.0,39.0,52.0,17.0,8.0,4.0,15.0,19.0,96.0,-11.0
560,22100281,1610612750,Timberwolves,MIN,Minnesota,240:00,45.0,100.0,0.45,11.0,35.0,0.314,14.0,19.0,0.737,15.0,30.0,45.0,24.0,8.0,6.0,12.0,20.0,115.0,-18.0
561,22100281,1610612766,Hornets,CHA,Charlotte,240:00,49.0,88.0,0.557,23.0,40.0,0.575,12.0,15.0,0.8,7.0,37.0,44.0,32.0,5.0,7.0,15.0,21.0,133.0,18.0
562,22100282,1610612756,Suns,PHX,Phoenix,240:00,44.0,79.0,0.557,13.0,28.0,0.46399999999999997,17.0,21.0,0.81,1.0,34.0,35.0,28.0,10.0,2.0,11.0,19.0,118.0,21.0
563,22100282,1610612752,Knicks,NYK,New York,240:00,34.0,92.0,0.37,12.0,39.0,0.308,17.0,22.0,0.773,17.0,34.0,51.0,13.0,7.0,1.0,15.0,20.0,97.0,-21.0
564,22100283,1610612753,Magic,ORL,Orlando,240:00,30.0,80.0,0.375,7.0,32.0,0.21899999999999997,21.0,30.0,0.7,5.0,31.0,36.0,18.0,7.0,5.0,13.0,16.0,88.0,-35.0
565,22100283,1610612741,Bulls,CHI,Chicago,240:00,48.0,86.0,0.5579999999999999,17.0,34.0,0.5,10.0,16.0,0.625,6.0,41.0,47.0,32.0,11.0,1.0,13.0,24.0,123.0,35.0
566,22100284,1610612761,Raptors,TOR,Toronto,240:00,37.0,89.0,0.41600000000000004,7.0,30.0,0.233,16.0,22.0,0.727,13.0,28.0,41.0,17.0,8.0,3.0,10.0,18.0,97.0,-17.0
567,22100284,1610612754,Pacers,IND,Indiana,240:00,47.0,97.0,0.485,11.0,39.0,0.282,9.0,11.0,0.818,17.0,36.0,53.0,31.0,6.0,4.0,12.0,19.0,114.0,17.0
568,22100285,1610612763,Grizzlies,MEM,Memphis,240:00,37.0,91.0,0.40700000000000003,12.0,38.0,0.316,14.0,19.0,0.737,10.0,26.0,36.0,27.0,8.0,7.0,13.0,19.0,100.0,-32.0
569,22100285,1610612737,Hawks,ATL,Atlanta,240:00,52.0,89.0,0.584,13.0,27.0,0.48100000000000004,15.0,21.0,0.7140000000000001,9.0,40.0,49.0,33.0,8.0,5.0,12.0,15.0,132.0,32.0
570,22100286,1610612764,Wizards,WAS,Washington,240:00,38.0,79.0,0.48100000000000004,10.0,29.0,0.345,15.0,15.0,1.0,5.0,38.0,43.0,17.0,2.0,12.0,15.0,15.0,101.0,2.0
571,22100286,1610612760,Thunder,OKC,Oklahoma City,240:00,38.0,94.0,0.40399999999999997,11.0,33.0,0.33299999999999996,12.0,14.0,0.857,10.0,31.0,41.0,23.0,7.0,4.0,9.0,15.0,99.0,-2.0
572,22100287,1610612759,Spurs,SAS,San Antonio,240:00,38.0,87.0,0.4370000000000001,6.0,24.0,0.25,14.0,19.0,0.737,8.0,45.0,53.0,21.0,7.0,6.0,10.0,15.0,96.0,8.0
573,22100287,1610612738,Celtics,BOS,Boston,240:00,34.0,92.0,0.37,10.0,34.0,0.294,10.0,15.0,0.667,12.0,39.0,51.0,20.0,4.0,7.0,10.0,20.0,88.0,-8.0
574,22100288,1610612749,Bucks,MIL,Milwaukee,240:00,46.0,73.0,0.63,16.0,33.0,0.485,12.0,20.0,0.6,5.0,39.0,44.0,24.0,3.0,7.0,19.0,14.0,120.0,11.0
575,22100288,1610612743,Nuggets,DEN,Denver,240:00,40.0,92.0,0.435,17.0,47.0,0.36200000000000004,12.0,14.0,0.857,9.0,22.0,31.0,24.0,9.0,2.0,8.0,19.0,109.0,-11.0
576,22100289,1610612762,Jazz,UTA,Utah,240:00,36.0,80.0,0.45,13.0,33.0,0.39399999999999996,12.0,18.0,0.667,9.0,34.0,43.0,17.0,6.0,8.0,17.0,22.0,97.0,-1.0
577,22100289,1610612740,Pelicans,NOP,New Orleans,240:00,38.0,89.0,0.4270000000000001,11.0,27.0,0.40700000000000003,11.0,13.0,0.846,6.0,33.0,39.0,27.0,8.0,4.0,13.0,21.0,98.0,1.0
578,22100290,1610612757,Trail Blazers,POR,Portland,240:00,36.0,86.0,0.419,13.0,38.0,0.342,18.0,23.0,0.7829999999999999,7.0,30.0,37.0,23.0,7.0,2.0,10.0,13.0,103.0,-15.0
579,22100290,1610612744,Warriors,GSW,Golden State,240:00,47.0,87.0,0.54,12.0,37.0,0.324,12.0,16.0,0.75,11.0,37.0,48.0,31.0,8.0,5.0,15.0,19.0,118.0,15.0
580,22100291,1610612758,Kings,SAC,Sacramento,315:00,54.0,120.0,0.45,14.0,45.0,0.311,19.0,29.0,0.655,16.0,40.0,56.0,32.0,11.0,4.0,13.0,26.0,141.0,4.0
581,22100291,1610612747,Lakers,LAL,Los Angeles,315:00,51.0,102.0,0.5,15.0,44.0,0.341,20.0,28.0,0.7140000000000001,9.0,42.0,51.0,32.0,9.0,6.0,19.0,27.0,137.0,-4.0
582,22100292,1610612755,76ers,PHI,Philadelphia,290:00,39.0,93.0,0.419,12.0,34.0,0.353,30.0,39.0,0.769,12.0,32.0,44.0,27.0,13.0,5.0,16.0,25.0,120.0,-1.0
583,22100292,1610612750,Timberwolves,MIN,Minnesota,290:00,48.0,96.0,0.5,14.0,36.0,0.389,11.0,16.0,0.688,11.0,43.0,54.0,22.0,7.0,6.0,21.0,31.0,121.0,1.0
584,22100293,1610612752,Knicks,NYK,New York,240:00,36.0,82.0,0.439,11.0,29.0,0.379,16.0,22.0,0.727,8.0,42.0,50.0,20.0,4.0,3.0,10.0,17.0,99.0,9.0
585,22100293,1610612737,Hawks,ATL,Atlanta,240:00,33.0,93.0,0.355,9.0,37.0,0.243,15.0,20.0,0.75,13.0,39.0,52.0,18.0,8.0,6.0,6.0,17.0,90.0,-9.0
586,22100294,1610612756,Suns,PHX,Phoenix,240:00,41.0,92.0,0.446,13.0,38.0,0.342,18.0,21.0,0.857,11.0,30.0,41.0,17.0,11.0,1.0,12.0,17.0,113.0,6.0
587,22100294,1610612751,Nets,BKN,Brooklyn,240:00,42.0,84.0,0.5,7.0,23.0,0.304,16.0,21.0,0.762,10.0,37.0,47.0,25.0,7.0,5.0,20.0,15.0,107.0,-6.0
588,22100295,1610612753,Magic,ORL,Orlando,240:00,35.0,88.0,0.398,8.0,32.0,0.25,14.0,23.0,0.609,8.0,35.0,43.0,21.0,11.0,5.0,8.0,16.0,92.0,-13.0
589,22100295,1610612739,Cavaliers,CLE,Cleveland,240:00,41.0,90.0,0.456,14.0,39.0,0.359,9.0,12.0,0.75,10.0,41.0,51.0,28.0,3.0,9.0,13.0,18.0,105.0,13.0
590,22100296,1610612748,Heat,MIA,Miami,240:00,37.0,86.0,0.43,14.0,40.0,0.35,19.0,22.0,0.8640000000000001,9.0,27.0,36.0,23.0,13.0,1.0,10.0,19.0,107.0,3.0
591,22100296,1610612741,Bulls,CHI,Chicago,240:00,38.0,81.0,0.469,11.0,39.0,0.282,17.0,21.0,0.81,10.0,37.0,47.0,22.0,6.0,4.0,22.0,20.0,104.0,-3.0
592,22100297,1610612745,Rockets,HOU,Houston,265:00,51.0,95.0,0.537,23.0,49.0,0.469,21.0,31.0,0.677,10.0,31.0,41.0,36.0,5.0,4.0,13.0,25.0,146.0,3.0
593,22100297,1610612766,Hornets,CHA,Charlotte,265:00,48.0,103.0,0.466,20.0,50.0,0.4,27.0,30.0,0.9,16.0,23.0,39.0,31.0,10.0,5.0,11.0,23.0,143.0,-3.0
594,22100298,1610612764,Wizards,WAS,Washington,240:00,45.0,78.0,0.5770000000000001,9.0,24.0,0.375,21.0,26.0,0.8079999999999999,7.0,36.0,43.0,28.0,4.0,4.0,14.0,18.0,120.0,6.0
595,22100298,1610612742,Mavericks,DAL,Dallas,240:00,42.0,89.0,0.472,14.0,38.0,0.368,16.0,22.0,0.727,9.0,26.0,35.0,23.0,7.0,4.0,7.0,21.0,114.0,-6.0
596,22100299,1610612762,Jazz,UTA,Utah,240:00,45.0,80.0,0.563,20.0,35.0,0.5710000000000001,17.0,22.0,0.773,7.0,34.0,41.0,24.0,9.0,4.0,18.0,25.0,127.0,22.0
597,22100299,1610612740,Pelicans,NOP,New Orleans,240:00,40.0,93.0,0.43,8.0,35.0,0.229,17.0,21.0,0.81,14.0,31.0,45.0,27.0,8.0,3.0,13.0,20.0,105.0,-22.0
598,22100300,1610612746,Clippers,LAC,LA,240:00,32.0,80.0,0.4,9.0,28.0,0.321,17.0,25.0,0.68,15.0,32.0,47.0,18.0,8.0,3.0,24.0,21.0,90.0,-15.0
599,22100300,1610612744,Warriors,GSW,Golden State,240:00,38.0,86.0,0.442,17.0,40.0,0.425,12.0,22.0,0.545,11.0,32.0,43.0,25.0,19.0,2.0,16.0,27.0,105.0,15.0
600,22100301,1610612749,Bucks,MIL,Milwaukee,240:00,46.0,90.0,0.511,8.0,35.0,0.22899999999999998,18.0,22.0,0.818,13.0,39.0,52.0,27.0,7.0,3.0,13.0,14.0,118.0,18.0
601,22100301,1610612754,Pacers,IND,Indiana,240:00,38.0,92.0,0.413,12.0,45.0,0.267,12.0,16.0,0.75,12.0,33.0,45.0,21.0,6.0,2.0,13.0,21.0,100.0,-18.0
602,22100302,1610612761,Raptors,TOR,Toronto,240:00,35.0,93.0,0.376,13.0,42.0,0.31,14.0,16.0,0.875,14.0,30.0,44.0,19.0,6.0,5.0,10.0,24.0,97.0,-12.0
603,22100302,1610612738,Celtics,BOS,Boston,240:00,34.0,82.0,0.415,12.0,34.0,0.353,29.0,31.0,0.935,12.0,41.0,53.0,24.0,5.0,3.0,17.0,19.0,109.0,12.0
604,22100303,1610612758,Kings,SAC,Sacramento,240:00,33.0,97.0,0.34,9.0,42.0,0.214,26.0,37.0,0.703,12.0,37.0,49.0,17.0,5.0,8.0,8.0,18.0,101.0,-27.0
605,22100303,1610612763,Grizzlies,MEM,Memphis,240:00,50.0,104.0,0.48100000000000004,13.0,39.0,0.33299999999999996,15.0,20.0,0.75,14.0,54.0,68.0,30.0,4.0,11.0,9.0,25.0,128.0,27.0
606,22100304,1610612747,Lakers,LAL,Los Angeles,240:00,43.0,86.0,0.5,9.0,32.0,0.281,15.0,25.0,0.6,6.0,36.0,42.0,32.0,11.0,8.0,12.0,18.0,110.0,4.0
607,22100304,1610612765,Pistons,DET,Detroit,240:00,38.0,89.0,0.4270000000000001,13.0,33.0,0.39399999999999996,17.0,19.0,0.895,12.0,41.0,53.0,29.0,5.0,4.0,17.0,20.0,106.0,-4.0
608,22100305,1610612755,76ers,PHI,Philadelphia,240:00,39.0,97.0,0.402,10.0,33.0,0.303,13.0,18.0,0.722,12.0,43.0,55.0,24.0,7.0,6.0,10.0,19.0,101.0,5.0
609,22100305,1610612753,Magic,ORL,Orlando,240:00,37.0,90.0,0.411,8.0,33.0,0.242,14.0,18.0,0.778,8.0,47.0,55.0,20.0,7.0,6.0,12.0,21.0,96.0,-5.0
610,22100306,1610612748,Heat,MIA,Miami,240:00,43.0,91.0,0.473,15.0,44.0,0.341,10.0,15.0,0.667,12.0,27.0,39.0,32.0,2.0,1.0,9.0,18.0,111.0,-9.0
611,22100306,1610612743,Nuggets,DEN,Denver,240:00,43.0,74.0,0.581,18.0,35.0,0.514,16.0,21.0,0.762,5.0,30.0,35.0,32.0,2.0,1.0,13.0,18.0,120.0,9.0
612,22100307,1610612741,Bulls,CHI,Chicago,240:00,53.0,89.0,0.596,14.0,30.0,0.467,13.0,19.0,0.684,5.0,36.0,41.0,35.0,3.0,5.0,10.0,19.0,133.0,14.0
613,22100307,1610612766,Hornets,CHA,Charlotte,240:00,42.0,88.0,0.477,18.0,39.0,0.462,17.0,21.0,0.81,5.0,29.0,34.0,23.0,7.0,9.0,9.0,14.0,119.0,-14.0
614,22100308,1610612760,Thunder,OKC,Oklahoma City,240:00,31.0,87.0,0.35600000000000004,7.0,43.0,0.163,20.0,26.0,0.769,4.0,41.0,45.0,16.0,10.0,10.0,12.0,14.0,89.0,-13.0
615,22100308,1610612745,Rockets,HOU,Houston,240:00,40.0,96.0,0.417,15.0,46.0,0.326,7.0,11.0,0.636,9.0,51.0,60.0,31.0,7.0,5.0,13.0,19.0,102.0,13.0
616,22100309,1610612750,Timberwolves,MIN,Minnesota,240:00,36.0,82.0,0.439,9.0,35.0,0.257,19.0,26.0,0.731,8.0,39.0,47.0,25.0,8.0,5.0,13.0,25.0,100.0,2.0
617,22100309,1610612754,Pacers,IND,Indiana,240:00,36.0,91.0,0.396,9.0,37.0,0.243,17.0,21.0,0.81,8.0,39.0,47.0,27.0,6.0,3.0,13.0,18.0,98.0,-2.0
618,22100310,1610612742,Mavericks,DAL,Dallas,240:00,39.0,89.0,0.438,12.0,39.0,0.308,6.0,15.0,0.4,7.0,26.0,33.0,20.0,8.0,7.0,10.0,15.0,96.0,-18.0
619,22100310,1610612739,Cavaliers,CLE,Cleveland,240:00,45.0,80.0,0.563,10.0,19.0,0.526,14.0,18.0,0.778,5.0,43.0,48.0,29.0,3.0,4.0,19.0,22.0,114.0,18.0
620,22100311,1610612764,Wizards,WAS,Washington,240:00,41.0,92.0,0.446,9.0,31.0,0.29,8.0,13.0,0.615,12.0,28.0,40.0,26.0,5.0,3.0,6.0,15.0,99.0,-17.0
621,22100311,1610612759,Spurs,SAS,San Antonio,240:00,49.0,92.0,0.5329999999999999,8.0,18.0,0.444,10.0,16.0,0.625,15.0,36.0,51.0,28.0,4.0,6.0,10.0,15.0,116.0,17.0
622,22100312,1610612762,Jazz,UTA,Utah,240:00,47.0,89.0,0.528,19.0,46.0,0.413,16.0,23.0,0.696,8.0,35.0,43.0,30.0,6.0,3.0,5.0,19.0,129.0,22.0
623,22100312,1610612757,Trail Blazers,POR,Portland,240:00,42.0,91.0,0.462,11.0,31.0,0.355,12.0,17.0,0.706,12.0,30.0,42.0,19.0,1.0,3.0,8.0,18.0,107.0,-22.0
624,22100313,1610612740,Pelicans,NOP,New Orleans,240:00,48.0,94.0,0.511,14.0,35.0,0.4,13.0,16.0,0.813,14.0,33.0,47.0,30.0,11.0,1.0,7.0,21.0,123.0,19.0
625,22100313,1610612746,Clippers,LAC,LA,240:00,37.0,72.0,0.514,14.0,36.0,0.389,16.0,21.0,0.762,4.0,31.0,35.0,17.0,2.0,2.0,15.0,16.0,104.0,-19.0
626,22100314,1610612752,Knicks,NYK,New York,240:00,44.0,91.0,0.484,11.0,32.0,0.344,11.0,12.0,0.917,10.0,32.0,42.0,27.0,5.0,2.0,10.0,21.0,110.0,-2.0
627,22100314,1610612751,Nets,BKN,Brooklyn,240:00,41.0,85.0,0.48200000000000004,8.0,28.0,0.28600000000000003,22.0,25.0,0.88,9.0,29.0,38.0,27.0,7.0,7.0,9.0,14.0,112.0,2.0
628,22100315,1610612761,Raptors,TOR,Toronto,240:00,36.0,91.0,0.396,10.0,39.0,0.256,9.0,12.0,0.75,11.0,33.0,44.0,14.0,7.0,9.0,18.0,21.0,91.0,-7.0
629,22100315,1610612763,Grizzlies,MEM,Memphis,240:00,36.0,93.0,0.387,10.0,34.0,0.294,16.0,19.0,0.8420000000000001,18.0,36.0,54.0,18.0,13.0,10.0,17.0,15.0,98.0,7.0
630,22100316,1610612756,Suns,PHX,Phoenix,240:00,43.0,87.0,0.494,12.0,30.0,0.4,6.0,11.0,0.545,8.0,27.0,35.0,28.0,12.0,4.0,12.0,12.0,104.0,8.0
631,22100316,1610612744,Warriors,GSW,Golden State,240:00,36.0,86.0,0.419,14.0,40.0,0.35,10.0,14.0,0.7140000000000001,15.0,36.0,51.0,25.0,7.0,5.0,22.0,13.0,96.0,-8.0
632,22100317,1610612757,Trail Blazers,POR,Portland,240:00,41.0,96.0,0.4270000000000001,14.0,42.0,0.33299999999999996,14.0,18.0,0.778,10.0,33.0,43.0,24.0,8.0,5.0,10.0,22.0,110.0,18.0
633,22100317,1610612765,Pistons,DET,Detroit,240:00,29.0,76.0,0.382,9.0,35.0,0.257,25.0,30.0,0.833,7.0,38.0,45.0,17.0,4.0,7.0,18.0,20.0,92.0,-18.0
634,22100318,1610612758,Kings,SAC,Sacramento,240:00,35.0,80.0,0.43799999999999994,6.0,29.0,0.207,16.0,22.0,0.727,10.0,31.0,41.0,22.0,11.0,4.0,19.0,21.0,92.0,-25.0
635,22100318,1610612747,Lakers,LAL,Los Angeles,240:00,46.0,92.0,0.5,11.0,28.0,0.39299999999999996,14.0,20.0,0.7,10.0,37.0,47.0,21.0,10.0,6.0,14.0,20.0,117.0,25.0
